state,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,new_case,new_death,population
ID,2020-06-06,-7,8,NA,8,-9,2,28,0,1787065
ID,2020-06-07,3,10,71,9,-15,3,0,0,1787065
ID,2020-06-08,4,9,122,0,-24,5,50,0,1787065
ID,2020-06-09,3,12,153,6,-28,7,31,2,1787065
ID,2020-06-10,6,16,200,9,-28,6,40,0,1787065
ID,2020-06-11,5,14,226,9,-29,6,42,1,1787065
ID,2020-06-12,-1,12,210,7,-28,5,51,1,1787065
ID,2020-06-13,-7,8,NA,17,-8,2,46,0,1787065
ID,2020-06-14,11,16,190,23,-11,0,0,0,1787065
ID,2020-06-15,7,11,151,9,-24,4,63,1,1787065
ID,2020-06-16,6,13,122,6,-29,8,78,0,1787065
ID,2020-06-17,6,13,126,8,-28,7,92,0,1787065
ID,2020-06-18,8,16,247,14,-29,5,111,1,1787065
ID,2020-06-19,3,17,247,14,-29,2,128,0,1787065
ID,2020-06-20,-3,19,NA,28,-8,-1,135,0,1787065
ID,2020-06-21,14,27,304,27,-10,-4,0,0,1787065
ID,2020-06-22,8,14,267,14,-26,2,248,0,1787065
ID,2020-06-23,7,17,277,15,-31,5,148,0,1787065
ID,2020-06-24,8,16,225,12,-29,5,243,1,1787065
ID,2020-06-25,8,18,253,16,-30,5,220,0,1787065
ID,2020-06-26,0,15,253,15,-30,4,283,0,1787065
ID,2020-06-27,-5,14,NA,29,-10,-1,171,1,1787065
ID,2020-06-28,8,13,175,29,-12,0,0,0,1787065
ID,2020-06-29,7,12,124,10,-27,5,433,0,1787065
ID,2020-06-30,10,19,181,16,-30,7,365,1,1787065
ID,2020-07-01,15,25,203,20,-30,5,253,0,1787065
ID,2020-07-02,17,34,283,28,-34,4,223,0,1787065
ID,2020-07-03,5,36,325,16,-53,7,401,21,1787065
ID,2020-07-04,-29,21,NA,11,-26,-1,376,-20,1787065
ID,2020-07-05,4,13,328,36,-18,-2,363,0,1787065
ID,2020-07-06,11,19,290,17,-30,3,319,1,1787065
ID,2020-07-07,7,20,237,17,-33,6,487,0,1787065
ID,2020-07-08,7,19,233,13,-31,6,430,4,1787065
ID,2020-07-09,6,19,260,13,-32,6,459,2,1787065
ID,2020-07-10,-1,16,238,14,-32,5,500,1,1787065
ID,2020-07-11,-7,17,NA,26,-9,0,577,1,1787065
ID,2020-07-12,9,20,299,31,-13,-1,397,0,1787065
ID,2020-07-13,7,16,254,12,-28,3,500,0,1787065
ID,2020-07-14,6,18,265,14,-32,6,316,1,1787065
ID,2020-07-15,6,19,243,10,-31,6,727,7,1787065
ID,2020-07-16,4,19,268,13,-33,6,688,4,1787065
ID,2020-07-17,-3,16,237,11,-33,5,619,4,1787065
ID,2020-07-18,-9,16,NA,22,-11,0,550,1,1787065
ID,2020-07-19,8,21,NA,34,-14,-2,571,0,1787065
ID,2020-07-20,7,18,267,13,-29,3,393,3,1787065
ID,2020-07-21,4,18,265,11,-33,6,556,4,1787065
ID,2020-07-22,4,17,212,12,-31,6,500,9,1787065
ID,2020-07-23,4,17,237,13,-32,6,414,3,1787065
ID,2020-07-24,-3,15,260,16,-32,5,528,6,1787065
ID,2020-07-25,-8,16,NA,28,-11,0,563,2,1787065
ID,2020-07-26,8,21,NA,41,-14,-2,350,0,1787065
ID,2020-07-27,5,15,261,13,-29,3,517,6,1787065
ID,2020-07-28,2,15,230,11,-33,6,528,8,1787065
ID,2020-07-29,4,17,231,10,-32,6,457,13,1787065
ID,2020-07-30,3,16,253,14,-33,6,567,4,1787065
ID,2020-07-31,-2,15,237,14,-32,5,475,12,1787065
ID,2020-08-01,-7,17,NA,29,-12,0,393,8,1787065
ID,2020-08-02,10,21,NA,40,-14,-2,230,0,1787065
ID,2020-08-03,8,18,248,16,-28,3,331,3,1787065
ID,2020-08-04,6,19,249,14,-33,6,559,10,1787065
ID,2020-08-05,7,18,228,16,-32,5,473,7,1787065
ID,2020-08-06,4,16,227,17,-33,5,692,6,1787065
ID,2020-08-07,-2,13,237,16,-32,4,523,6,1787065
ID,2020-08-08,-7,14,NA,29,-11,-1,573,6,1787065
ID,2020-08-09,10,19,NA,42,-14,-2,176,2,1787065
ID,2020-08-10,7,14,253,16,-28,2,429,2,1787065
ID,2020-08-11,4,15,244,16,-32,5,495,7,1787065
ID,2020-08-12,5,14,204,14,-31,5,538,0,1787065
ID,2020-08-13,4,14,231,16,-32,5,498,5,1787065
ID,2020-08-14,-2,12,226,14,-32,4,542,14,1787065
ID,2020-08-15,-7,13,NA,28,-12,-1,304,4,1787065
ID,2020-08-16,9,16,NA,37,-14,-2,183,0,1787065
ID,2020-08-17,5,12,NA,14,-28,3,282,4,1787065
ID,2020-08-18,3,13,NA,12,-31,5,384,9,1787065
ID,2020-08-19,4,12,NA,12,-30,5,370,9,1787065
ID,2020-08-20,4,13,NA,12,-31,5,424,7,1787065
ID,2020-08-21,-1,10,NA,10,-30,4,249,6,1787065
ID,2020-08-22,-5,11,NA,23,-10,0,293,2,1787065
ID,2020-08-23,10,16,NA,28,-13,-1,191,1,1787065
ID,2020-08-24,3,9,NA,8,-26,3,217,7,1787065
ID,2020-08-25,1,11,NA,9,-30,5,395,12,1787065
ID,2020-08-26,2,10,NA,6,-28,5,315,11,1787065
ID,2020-08-27,1,9,NA,9,-29,5,342,6,1787065
ID,2020-08-28,-3,8,NA,9,-28,3,262,10,1787065
ID,2020-08-29,-5,10,199,16,-10,0,293,5,1787065
ID,2020-08-30,11,14,NA,21,-12,-1,190,1,1787065
ID,2020-08-31,3,9,NA,7,-25,2,221,2,1787065
ID,2020-09-01,5,15,NA,12,-29,4,280,7,1787065
ID,2020-09-02,4,13,NA,8,-28,4,296,4,1787065
ID,2020-09-03,7,18,NA,17,-29,3,263,0,1787065
ID,2020-09-04,1,16,NA,17,-31,2,269,10,1787065
ID,2020-09-05,-5,14,NA,21,-16,-1,281,2,1787065
ID,2020-09-06,15,20,NA,23,-16,-2,190,1,1787065
ID,2020-09-07,4,10,NA,10,-68,9,74,0,1787065
ID,2020-09-08,3,15,NA,9,-31,4,240,4,1787065
ID,2020-09-09,2,12,NA,9,-27,3,329,17,1787065
ID,2020-09-10,1,9,NA,12,-28,3,307,1,1787065
ID,2020-09-11,-2,7,182,10,-27,2,333,5,1787065
ID,2020-09-12,-4,10,173,23,-10,-1,217,3,1787065
ID,2020-09-13,7,11,175,25,-14,-1,112,0,1787065
ID,2020-09-14,2,9,153,10,-21,1,253,4,1787065
ID,2020-09-15,1,11,154,10,-25,4,278,4,1787065
ID,2020-09-16,1,7,135,8,-25,4,283,6,1787065
ID,2020-09-17,0,7,150,6,-26,4,396,5,1787065
ID,2020-09-18,-3,5,133,5,-26,3,470,16,1787065
ID,2020-09-19,-1,8,138,13,-11,0,288,-9,1787065
ID,2020-09-20,11,13,222,24,-12,-1,244,2,1787065
ID,2020-09-21,2,7,169,8,-21,1,410,4,1787065
ID,2020-09-22,-2,9,149,8,-25,4,446,4,1787065
ID,2020-09-23,-2,7,125,2,-23,4,396,3,1787065
ID,2020-09-24,-2,6,122,3,-24,4,491,3,1787065
ID,2020-09-25,-4,4,103,1,-24,4,523,1,1787065
ID,2020-09-26,-4,7,123,12,-9,0,539,2,1787065
ID,2020-09-27,8,11,180,25,-12,0,205,0,1787065
ID,2020-09-28,0,6,135,5,-19,2,422,0,1787065
ID,2020-09-29,-3,7,137,7,-24,4,511,4,1787065
ID,2020-09-30,0,8,122,5,-24,4,614,5,1787065
ID,2020-10-01,3,9,121,10,-24,3,513,3,1787065
ID,2020-10-02,-1,8,116,7,-25,3,677,2,1787065
ID,2020-10-03,-4,9,124,14,-12,0,464,6,1787065
ID,2020-10-04,8,11,160,25,-15,0,262,2,1787065
ID,2020-10-05,2,9,129,9,-20,1,458,5,1787065
ID,2020-10-06,-1,10,129,7,-24,3,660,5,1787065
ID,2020-10-07,-2,7,113,3,-23,4,671,8,1787065
ID,2020-10-08,-2,6,120,9,-24,4,673,3,1787065
ID,2020-10-09,-3,6,124,6,-25,3,662,3,1787065
ID,2020-10-10,-8,3,73,9,-13,2,613,1,1787065
ID,2020-10-11,4,8,125,19,-15,1,365,0,1787065
ID,2020-10-12,-3,4,112,0,-25,3,597,3,1787065
ID,2020-10-13,-6,6,92,4,-24,5,584,2,1787065
ID,2020-10-14,-2,6,93,0,-23,5,645,4,1787065
ID,2020-10-15,-2,5,106,5,-24,5,718,1,1787065
ID,2020-10-16,-4,4,97,2,-25,4,1094,6,1787065
ID,2020-10-17,-5,5,105,8,-12,1,878,6,1787065
ID,2020-10-18,5,7,116,17,-16,1,510,-1,1787065
ID,2020-10-19,-3,4,97,1,-19,3,698,3,1787065
ID,2020-10-20,-4,5,97,1,-23,5,873,4,1787065
ID,2020-10-21,-3,4,69,0,-22,5,987,11,1787065
ID,2020-10-22,-3,2,69,3,-23,5,950,7,1787065
ID,2020-10-23,-7,1,56,-5,-25,5,1073,9,1787065
ID,2020-10-24,-10,1,25,-1,-13,3,1021,10,1787065
ID,2020-10-25,1,2,50,1,-16,3,650,1,1787065
ID,2020-10-26,-4,2,45,-7,-19,4,697,7,1787065
ID,2020-10-27,-6,4,60,0,-23,6,882,5,1787065
ID,2020-10-28,-4,4,54,-2,-22,6,862,14,1787065
ID,2020-10-29,-3,3,68,-2,-23,5,961,16,1787065
ID,2020-10-30,-4,4,71,-6,-24,5,1064,11,1787065
ID,2020-10-31,-7,11,81,1,-11,1,798,3,1787065
ID,2020-11-01,1,1,95,1,-16,2,480,1,1787065
ID,2020-11-02,-4,1,79,-8,-19,4,757,2,1787065
ID,2020-11-03,0,8,83,-2,-25,6,1179,15,1787065
ID,2020-11-04,-8,0,51,-7,-23,7,1290,17,1787065
ID,2020-11-05,-6,1,61,-6,-23,6,1265,7,1787065
ID,2020-11-06,-9,-1,41,-13,-25,7,1330,8,1787065
ID,2020-11-07,-9,-1,16,-9,-11,4,1403,4,1787065
ID,2020-11-08,-4,-2,12,-8,-17,4,649,3,1787065
ID,2020-11-09,-6,0,23,-12,-19,5,1266,12,1787065
ID,2020-11-10,-9,-1,19,-12,-24,8,1201,16,1787065
ID,2020-11-11,-4,-1,8,-15,-29,9,1693,19,1787065
ID,2020-11-12,-9,-2,17,-10,-24,8,1158,16,1787065
ID,2020-11-13,-15,-6,-14,-22,-26,10,1519,3,1787065
ID,2020-11-14,-11,-2,-5,-16,-12,5,1519,7,1787065
ID,2020-11-15,-6,-2,9,-10,-17,5,928,0,1787065
ID,2020-11-16,-7,0,26,-11,-19,5,1099,4,1787065
ID,2020-11-17,-9,2,31,-9,-23,8,1781,35,1787065
ID,2020-11-18,-8,0,7,-14,-23,8,1310,14,1787065
ID,2020-11-19,-9,-1,18,-11,-24,8,1543,23,1787065
ID,2020-11-20,-9,-1,29,-14,-24,8,1786,10,1787065
ID,2020-11-21,-10,2,24,-3,-11,5,1070,2,1787065
ID,2020-11-22,-1,3,44,-5,-13,4,819,3,1787065
ID,2020-11-23,-1,8,27,-11,-25,6,1437,16,1787065
ID,2020-11-24,1,18,38,-4,-31,8,1640,8,1787065
ID,2020-11-25,10,41,14,-3,-38,9,1773,21,1787065
ID,2020-11-26,-76,-25,16,-42,-83,22,551,2,1787065
ID,2020-11-27,-13,-11,46,-34,-58,16,1446,12,1787065
IL,2020-02-15,4,3,10,3,3,-1,0,0,12671821
IL,2020-02-16,8,2,29,3,2,-1,0,0,12671821
IL,2020-02-17,2,-3,-14,-13,-23,6,0,0,12671821
IL,2020-02-18,1,-1,5,2,1,0,0,0,12671821
IL,2020-02-19,1,-1,3,2,1,0,0,0,12671821
IL,2020-02-20,0,0,0,0,2,0,0,0,12671821
IL,2020-02-21,2,0,5,5,2,-1,0,0,12671821
IL,2020-02-22,11,9,57,10,7,-2,0,0,12671821
IL,2020-02-23,11,9,104,7,4,-2,0,0,12671821
IL,2020-02-24,1,6,-2,0,2,0,0,0,12671821
IL,2020-02-25,-1,-1,-3,-3,1,1,0,0,12671821
IL,2020-02-26,0,-1,-3,-1,-1,1,0,0,12671821
IL,2020-02-27,6,4,4,2,2,0,0,0,12671821
IL,2020-02-28,6,4,5,7,0,-1,0,0,12671821
IL,2020-02-29,14,11,26,10,6,-3,0,0,12671821
IL,2020-03-01,17,15,118,12,4,-3,1,0,12671821
IL,2020-03-02,8,8,20,0,-1,0,1,0,12671821
IL,2020-03-03,10,10,21,2,2,-1,0,0,12671821
IL,2020-03-04,9,10,28,4,2,-1,0,0,12671821
IL,2020-03-05,7,8,21,2,3,-1,1,0,12671821
IL,2020-03-06,6,5,17,4,2,-1,1,0,12671821
IL,2020-03-07,14,14,75,13,7,-3,0,0,12671821
IL,2020-03-08,15,14,165,10,3,-2,1,0,12671821
IL,2020-03-09,-1,3,-5,-5,0,1,4,0,12671821
IL,2020-03-10,7,10,20,-2,0,0,8,0,12671821
IL,2020-03-11,6,13,15,-2,-1,0,8,0,12671821
IL,2020-03-12,7,32,19,-5,-1,1,5,0,12671821
IL,2020-03-13,5,43,19,-6,-4,1,0,0,12671821
IL,2020-03-14,-7,31,-13,-8,0,3,0,0,12671821
IL,2020-03-15,-8,25,25,-13,-5,3,61,0,12671821
IL,2020-03-16,-10,30,-19,-27,-19,8,12,0,12671821
IL,2020-03-17,-23,17,44,-30,-31,12,55,1,12671821
IL,2020-03-18,-34,8,-34,-39,-35,16,128,0,12671821
IL,2020-03-19,-34,16,-31,-43,-37,17,134,3,12671821
IL,2020-03-20,-33,26,-28,-41,-38,17,163,1,12671821
IL,2020-03-21,-46,3,-22,-39,-25,13,168,1,12671821
IL,2020-03-22,-63,-34,-39,-54,-38,14,296,3,12671821
IL,2020-03-23,-50,-21,-29,-55,-50,21,236,3,12671821
IL,2020-03-24,-47,-17,-11,-53,-50,22,250,4,12671821
IL,2020-03-25,-43,-13,29,-50,-50,21,330,3,12671821
IL,2020-03-26,-47,-15,-28,-55,-50,22,673,7,12671821
IL,2020-03-27,-48,-14,-27,-53,-50,23,488,8,12671821
IL,2020-03-28,-53,-17,-35,-50,-35,15,465,13,12671821
IL,2020-03-29,-53,-24,-29,-55,-39,13,1105,18,12671821
IL,2020-03-30,-43,-15,-5,-54,-50,20,461,8,12671821
IL,2020-03-31,-44,-15,-30,-54,-52,22,937,26,12671821
IL,2020-04-01,-41,-7,4,-50,-52,21,986,42,12671821
IL,2020-04-02,-42,-8,15,-52,-52,22,715,16,12671821
IL,2020-04-03,-43,-7,13,-49,-51,22,1209,53,12671821
IL,2020-04-04,-51,-10,-23,-49,-36,15,1453,33,12671821
IL,2020-04-05,-50,-16,24,-52,-39,12,899,31,12671821
IL,2020-04-06,-44,-14,-4,-54,-52,20,1006,33,12671821
IL,2020-04-07,-41,-10,35,-50,-53,21,1287,73,12671821
IL,2020-04-08,-44,-13,-5,-53,-53,22,1529,82,12671821
IL,2020-04-09,-44,-8,-26,-55,-53,23,1344,66,12671821
IL,2020-04-10,-44,-3,-5,-53,-58,24,1465,68,12671821
IL,2020-04-11,-46,-1,10,-46,-38,14,1293,81,12671821
IL,2020-04-12,-64,-34,5,-55,-45,13,1672,43,12671821
IL,2020-04-13,-46,-19,-31,-56,-52,21,1173,74,12671821
IL,2020-04-14,-45,-18,-28,-54,-52,22,1222,74,12671821
IL,2020-04-15,-41,-13,-33,-53,-52,22,1346,80,12671821
IL,2020-04-16,-40,-8,-16,-52,-51,22,1140,124,12671821
IL,2020-04-17,-47,-18,-41,-55,-51,24,1842,62,12671821
IL,2020-04-18,-42,-7,21,-40,-32,13,1585,125,12671821
IL,2020-04-19,-43,-16,53,-48,-36,11,1197,31,12671821
IL,2020-04-20,-37,-14,13,-51,-50,19,1151,59,12671821
IL,2020-04-21,-38,-12,0,-51,-51,20,1551,119,12671821
IL,2020-04-22,-40,-12,-10,-51,-51,21,2049,97,12671821
IL,2020-04-23,-41,-10,-12,-52,-50,22,1826,123,12671821
IL,2020-04-24,-42,-13,-12,-50,-50,22,2724,107,12671821
IL,2020-04-25,-48,-14,-43,-48,-34,15,2119,79,12671821
IL,2020-04-26,-39,-11,70,-43,-35,10,2126,59,12671821
IL,2020-04-27,-37,-13,-5,-51,-49,20,1980,50,12671821
IL,2020-04-28,-36,-11,10,-49,-50,14,2219,142,12671821
IL,2020-04-29,-41,-15,-48,-54,-51,22,2253,90,12671821
IL,2020-04-30,-35,-3,-4,-49,-50,21,2563,140,12671821
IL,2020-05-01,-34,-5,33,-42,-48,19,3137,102,12671821
IL,2020-05-02,-35,-2,85,-28,-28,9,2450,102,12671821
IL,2020-05-03,-35,-9,85,-39,-31,9,2944,59,12671821
IL,2020-05-04,-33,-9,-6,-49,-48,18,2391,44,12671821
IL,2020-05-05,-34,-6,-28,-51,-49,20,2122,176,12671821
IL,2020-05-06,-32,-4,30,-44,-48,19,2270,136,12671821
IL,2020-05-07,-32,-1,35,-45,-48,19,2641,137,12671821
IL,2020-05-08,-36,-3,-2,-45,-47,20,2887,130,12671821
IL,2020-05-09,-32,13,54,-30,-26,9,2325,108,12671821
IL,2020-05-10,-38,-3,-26,-44,-31,9,1656,57,12671821
IL,2020-05-11,-36,-12,-1,-48,-47,18,1266,53,12671821
IL,2020-05-12,-32,-7,35,-45,-47,18,4014,142,12671821
IL,2020-05-13,-31,-5,30,-43,-47,18,1677,191,12671821
IL,2020-05-14,-37,-9,-6,-50,-48,20,3239,136,12671821
IL,2020-05-15,-34,-6,38,-42,-46,18,2432,130,12671821
IL,2020-05-16,-35,-3,59,-32,-25,9,2088,71,12671821
IL,2020-05-17,-46,-21,-34,-50,-31,11,1734,48,12671821
IL,2020-05-18,-31,-8,2,-48,-46,17,2294,57,12671821
IL,2020-05-19,-33,-8,-14,-49,-46,19,1545,145,12671821
IL,2020-05-20,-28,-1,36,-41,-45,17,2388,-154,12671821
IL,2020-05-21,-29,-1,36,-42,-45,17,2268,382,12671821
IL,2020-05-22,-30,-1,53,-38,-45,16,2758,108,12671821
IL,2020-05-23,-34,0,58,-31,-23,8,2352,75,12671821
IL,2020-05-24,-30,1,118,-33,-26,5,2508,66,12671821
IL,2020-05-25,-33,-7,67,-53,-76,23,1713,28,12671821
IL,2020-05-26,-27,-5,37,-43,-44,16,1178,39,12671821
IL,2020-05-27,-27,-4,31,-41,-43,17,1111,160,12671821
IL,2020-05-28,-28,-2,22,-42,-42,17,1527,103,12671821
IL,2020-05-29,-25,-3,62,-36,-41,15,1622,84,12671821
IL,2020-05-30,-26,1,105,-21,-11,5,1462,60,12671821
IL,2020-05-31,-30,-12,115,-29,-17,5,1343,60,12671821
IL,2020-06-01,-27,-7,24,-45,-44,15,974,22,12671821
IL,2020-06-02,-24,-3,45,-43,-42,15,1614,113,12671821
IL,2020-06-03,-21,-1,35,-40,-41,15,982,96,12671821
IL,2020-06-04,-20,2,53,-39,-40,14,929,115,12671821
IL,2020-06-05,-22,-1,59,-35,-39,13,1156,59,12671821
IL,2020-06-06,-23,4,112,-19,-11,4,975,69,12671821
IL,2020-06-07,-21,-1,138,-27,-15,3,867,40,12671821
IL,2020-06-08,-17,-1,67,-37,-39,12,1382,198,12671821
IL,2020-06-09,-22,-7,11,-40,-40,15,797,94,12671821
IL,2020-06-10,-18,0,32,-37,-39,14,625,77,12671821
IL,2020-06-11,-15,3,93,-33,-38,12,766,90,12671821
IL,2020-06-12,-19,-1,81,-29,-38,11,732,78,12671821
IL,2020-06-13,-20,4,127,-15,-8,3,673,29,12671821
IL,2020-06-14,-18,-2,159,-20,-12,2,672,19,12671821
IL,2020-06-15,-15,-3,85,-34,-38,11,473,18,12671821
IL,2020-06-16,-13,-1,94,-32,-38,12,623,72,12671821
IL,2020-06-17,-13,2,89,-31,-39,12,546,87,12671821
IL,2020-06-18,-13,4,88,-32,-38,11,593,52,12671821
IL,2020-06-19,-17,2,86,-27,-38,9,831,66,12671821
IL,2020-06-20,-20,10,87,-17,-10,3,634,45,12671821
IL,2020-06-21,-20,3,130,-21,-11,1,658,22,12671821
IL,2020-06-22,-21,-10,25,-39,-41,13,462,24,12671821
IL,2020-06-23,-13,-1,96,-32,-39,11,601,36,12671821
IL,2020-06-24,-12,0,88,-32,-38,11,715,63,12671821
IL,2020-06-25,-13,2,101,-30,-37,11,894,40,12671821
IL,2020-06-26,-20,-8,27,-32,-38,12,910,34,12671821
IL,2020-06-27,-16,2,116,-13,-9,2,786,26,12671821
IL,2020-06-28,-15,-4,145,-20,-10,2,646,15,12671821
IL,2020-06-29,-14,-6,43,-35,-38,11,738,14,12671821
IL,2020-06-30,-8,0,73,-33,-38,11,724,21,12671821
IL,2020-07-01,-4,7,87,-28,-38,10,828,28,12671821
IL,2020-07-02,0,14,100,-25,-40,9,0,0,12671821
IL,2020-07-03,-7,18,120,-27,-59,13,1806,63,12671821
IL,2020-07-04,-37,-1,135,-26,-31,3,862,9,12671821
IL,2020-07-05,-21,-11,128,-21,-17,1,639,6,12671821
IL,2020-07-06,-10,-1,78,-32,-42,10,614,6,12671821
IL,2020-07-07,-10,0,72,-32,-40,11,587,37,12671821
IL,2020-07-08,-9,1,76,-31,-39,11,980,36,12671821
IL,2020-07-09,-11,2,67,-32,-38,11,1018,20,12671821
IL,2020-07-10,-13,0,88,-28,-38,10,1327,16,12671821
IL,2020-07-11,-16,3,128,-13,-9,2,1195,24,12671821
IL,2020-07-12,-12,-2,183,-18,-12,1,954,19,12671821
IL,2020-07-13,-9,-1,103,-33,-39,10,883,6,12671821
IL,2020-07-14,-8,-1,107,-33,-39,10,707,25,12671821
IL,2020-07-15,-13,-4,30,-35,-39,12,1187,8,12671821
IL,2020-07-16,-8,4,102,-31,-37,10,1257,25,12671821
IL,2020-07-17,-13,-1,100,-28,-38,9,1427,13,12671821
IL,2020-07-18,-17,1,121,-16,-10,2,1276,18,12671821
IL,2020-07-19,-18,-7,104,-25,-16,3,965,5,12671821
IL,2020-07-20,-11,-2,92,-34,-39,10,1173,6,12671821
IL,2020-07-21,-12,-4,57,-36,-39,11,955,23,12671821
IL,2020-07-22,-8,1,97,-32,-37,10,1598,23,12671821
IL,2020-07-23,-9,2,111,-31,-37,10,1624,20,12671821
IL,2020-07-24,-13,-1,105,-28,-37,9,1599,17,12671821
IL,2020-07-25,-15,3,152,-13,-9,1,1426,12,12671821
IL,2020-07-26,-15,-5,143,-22,-14,2,1541,1,12671821
IL,2020-07-27,-12,-3,75,-35,-39,10,1231,18,12671821
IL,2020-07-28,-9,-2,104,-33,-38,10,1076,30,12671821
IL,2020-07-29,-10,-2,80,-33,-39,11,1393,16,12671821
IL,2020-07-30,-10,0,82,-33,-38,11,1772,16,12671821
IL,2020-07-31,-12,-2,103,-28,-38,9,1980,22,12671821
IL,2020-08-01,-15,2,127,-16,-11,2,1639,8,12671821
IL,2020-08-02,-13,-4,143,-23,-13,2,1467,14,12671821
IL,2020-08-03,-9,-1,70,-35,-39,10,1298,9,12671821
IL,2020-08-04,-7,0,114,-33,-38,10,1471,19,12671821
IL,2020-08-05,-9,0,104,-32,-38,10,1759,28,12671821
IL,2020-08-06,-9,2,114,-31,-37,10,1953,21,12671821
IL,2020-08-07,-12,-1,113,-28,-37,9,2103,31,12671821
IL,2020-08-08,-14,3,164,-14,-9,1,2190,18,12671821
IL,2020-08-09,-13,-3,153,-21,-13,2,1382,5,12671821
IL,2020-08-10,-16,-11,33,-39,-41,10,1319,1,12671821
IL,2020-08-11,-3,2,100,-33,-40,8,1549,20,12671821
IL,2020-08-12,-5,1,96,-32,-38,9,1645,15,12671821
IL,2020-08-13,-8,2,94,-33,-38,9,1834,24,12671821
IL,2020-08-14,-12,-2,98,-29,-37,8,2296,27,12671821
IL,2020-08-15,-15,1,122,-17,-10,1,1828,5,12671821
IL,2020-08-16,-10,-2,183,-20,-12,1,1562,18,12671821
IL,2020-08-17,-10,-4,80,-36,-39,9,1773,12,12671821
IL,2020-08-18,-9,-3,95,-35,-37,10,1740,26,12671821
IL,2020-08-19,-8,-1,93,-34,-37,9,2295,24,12671821
IL,2020-08-20,-9,0,93,-33,-37,9,1832,27,12671821
IL,2020-08-21,-12,-2,95,-29,-36,8,2293,22,12671821
IL,2020-08-22,-14,3,148,-14,-8,1,2356,17,12671821
IL,2020-08-23,-13,-3,135,-23,-12,2,1893,6,12671821
IL,2020-08-24,-13,-4,59,-37,-37,10,1612,8,12671821
IL,2020-08-25,-12,-4,69,-36,-37,10,1680,29,12671821
IL,2020-08-26,-12,-2,64,-35,-36,10,2157,37,12671821
IL,2020-08-27,-13,-1,65,-34,-35,10,1707,23,12671821
IL,2020-08-28,-15,-3,68,-31,-35,9,2434,20,12671821
IL,2020-08-29,-13,3,154,-15,-8,1,1880,11,12671821
IL,2020-08-30,-11,-2,178,-21,-11,1,1992,11,12671821
IL,2020-08-31,-13,-4,70,-36,-36,9,1668,7,12671821
IL,2020-09-01,-13,-3,32,-37,-37,11,1492,38,12671821
IL,2020-09-02,-9,1,85,-33,-35,9,2128,27,12671821
IL,2020-09-03,-9,4,88,-31,-35,9,1360,24,12671821
IL,2020-09-04,-10,3,101,-25,-36,7,5594,38,12671821
IL,2020-09-05,-13,6,163,-14,-13,0,2806,23,12671821
IL,2020-09-06,-15,-3,115,-28,-17,1,1403,5,12671821
IL,2020-09-07,-15,-2,130,-45,-74,17,1381,8,12671821
IL,2020-09-08,-19,-6,4,-40,-39,12,1392,7,12671821
IL,2020-09-09,-15,-3,37,-36,-36,10,1337,28,12671821
IL,2020-09-10,-16,-2,35,-37,-35,10,1953,28,12671821
IL,2020-09-11,-16,-5,52,-33,-34,9,2312,44,12671821
IL,2020-09-12,-16,0,52,-23,-9,3,2121,22,12671821
IL,2020-09-13,-12,-2,177,-22,-10,1,1462,14,12671821
IL,2020-09-14,-14,-5,72,-37,-33,9,1373,5,12671821
IL,2020-09-15,-10,-4,89,-35,-33,9,1466,18,12671821
IL,2020-09-16,-10,-4,84,-33,-34,9,1941,35,12671821
IL,2020-09-17,-12,-1,76,-35,-33,9,2056,25,12671821
IL,2020-09-18,-13,-3,70,-31,-32,8,2223,23,12671821
IL,2020-09-19,-10,3,144,-16,-6,0,2529,25,12671821
IL,2020-09-20,-11,-3,156,-24,-10,1,1402,14,12671821
IL,2020-09-21,-13,-5,65,-37,-34,9,1477,7,12671821
IL,2020-09-22,-12,-4,70,-37,-33,9,1531,29,12671821
IL,2020-09-23,-12,-4,62,-36,-33,10,1848,22,12671821
IL,2020-09-24,-13,-2,63,-35,-32,9,2257,30,12671821
IL,2020-09-25,-13,-3,72,-31,-31,8,2805,33,12671821
IL,2020-09-26,-12,3,121,-18,-5,0,2441,25,12671821
IL,2020-09-27,-13,-4,117,-25,-10,2,1604,13,12671821
IL,2020-09-28,-16,-5,11,-40,-34,10,1709,13,12671821
IL,2020-09-29,-13,-3,33,-38,-32,10,1362,23,12671821
IL,2020-09-30,-13,-2,32,-37,-33,10,2273,35,12671821
IL,2020-10-01,-13,1,17,-36,-31,10,2166,24,12671821
IL,2020-10-02,-14,-2,38,-31,-31,8,2456,52,12671821
IL,2020-10-03,-13,4,61,-19,-7,2,2442,31,12671821
IL,2020-10-04,-13,0,73,-26,-11,2,1453,17,12671821
IL,2020-10-05,-15,-3,33,-38,-33,9,1853,14,12671821
IL,2020-10-06,-14,-3,61,-37,-33,9,1617,31,12671821
IL,2020-10-07,-13,-2,62,-36,-32,9,2630,42,12671821
IL,2020-10-08,-14,-1,57,-35,-32,9,3059,32,12671821
IL,2020-10-09,-14,-3,77,-31,-32,8,3117,32,12671821
IL,2020-10-10,-14,2,128,-18,-6,0,2905,30,12671821
IL,2020-10-11,-12,-3,138,-23,-9,1,2727,9,12671821
