date,key_apple_mobility,key_google_mobility,id,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_alpha_2,key_numeric,metro_area,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,driving,walking,transit
2020-09-19,British Columbia,"CA, British Columbia",c229681f,379151,7842,5797,223,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-18,2,44,-38,-13,5,138.99,161.56,53.96
2020-09-20,British Columbia,"CA, British Columbia",c229681f,383264,7842,5797,223,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-14,0,107,-31,-13,3,119.21,128.12,47.82
2020-09-21,British Columbia,"CA, British Columbia",c229681f,386437,8208,5792,227,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-17,1,77,-42,-34,9,125.32,132.08,53.79
2020-09-22,British Columbia,"CA, British Columbia",c229681f,391990,8304,6589,227,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-16,4,107,-43,-32,9,126.99,134.29,51.84
2020-09-23,British Columbia,"CA, British Columbia",c229681f,396474,8395,6769,227,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-22,-3,15,-47,-34,11,123.85,121.53,48.4
2020-09-24,British Columbia,"CA, British Columbia",c229681f,401444,8543,6917,229,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-19,3,39,-47,-32,11,127.38,128.21,49.36
2020-09-25,British Columbia,"CA, British Columbia",c229681f,407044,8641,7036,230,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-17,2,51,-43,-32,9,142.19,156.36,54.23
2020-09-26,British Columbia,"CA, British Columbia",c229681f,412563,8641,7036,230,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-19,4,19,-41,-12,6,129.71,148.01,50.61
2020-09-27,British Columbia,"CA, British Columbia",c229681f,418746,8641,7036,230,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-15,0,74,-35,-13,4,111.9,118.18,46.07
2020-09-28,British Columbia,"CA, British Columbia",c229681f,422878,8908,7346,233,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-16,3,82,-42,-32,9,123.62,130.09,53.05
2020-09-29,British Columbia,"CA, British Columbia",c229681f,429637,9013,7485,234,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-15,5,117,-41,-30,9,128.89,138.54,52.99
2020-09-30,British Columbia,"CA, British Columbia",c229681f,433803,9138,7591,234,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-16,4,92,-40,-32,8,128.12,133.9,50.85
2020-10-01,British Columbia,"CA, British Columbia",c229681f,440223,9220,7695,235,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-18,6,70,-43,-30,9,128.15,133.48,51.51
2020-10-02,British Columbia,"CA, British Columbia",c229681f,447533,9381,7813,238,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-17,3,86,-38,-28,7,145.14,159.25,57.51
2020-10-03,British Columbia,"CA, British Columbia",c229681f,454637,9381,7813,238,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-17,4,73,-35,-12,4,136.03,159.06,53.2
2020-10-04,British Columbia,"CA, British Columbia",c229681f,459797,9381,7813,238,,,,5110917,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-17,0,56,-35,-15,4,107.43,116.07,44.94
2020-10-05,British Columbia,"CA, British Columbia",c229681f,469080,9739,8115,242,,,,5110917,,,,,,,,,,,,,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-18,4,58,-43,-31,9,117.23,121.8,50.37
2020-10-06,British Columbia,"CA, British Columbia",c229681f,475242,9841,8184,244,,,,5110917,,,,,,,,,,,,,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-16,6,93,-43,-30,9,120.3,129.01,50.14
2020-10-07,British Columbia,"CA, British Columbia",c229681f,480828,9956,8296,244,,,,5110917,,,,,,,,,,,,,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-18,3,82,-41,-30,9,122.15,127.91,50.89
2020-10-08,British Columbia,"CA, British Columbia",c229681f,486193,10066,8398,245,,,,5110917,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-19,7,56,-43,-30,10,124.15,127.43,50.16
2020-10-09,British Columbia,"CA, British Columbia",c229681f,493698,10185,8502,245,,,,5110917,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,CA-BC,,-20,6,10,-43,-31,9,141.35,138.12,51.01
2020-10-10,British Columbia,"CA, British Columbia",c229681f,501496,10185,8502,245,,,,5110917,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,,,,,,,,,120.37,142.85,47.54
2020-10-11,British Columbia,"CA, British Columbia",c229681f,501496,10185,8502,245,,,,5110917,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,,,,,,,,,88.06,91.9,37.22
2020-10-12,British Columbia,"CA, British Columbia",c229681f,501496,10185,8502,245,,,,5110917,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,,,,,,,,,94.15,93.85,41.29
2020-10-13,British Columbia,"CA, British Columbia",c229681f,501496,10734,8974,250,,,,5110917,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,British Columbia,,49.2827,-123.1207,,,,,,,,,,,,,114.16,114.01,47.69
2020-03-11,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,44,0,,0,,,,521365,0,0,0,0,0,0,0,1,2,2,1,13.89,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-1,-5,-5,1,0,2,98.59,124.35,
2020-03-12,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,52,0,,0,,,,521365,0,0,2,0,0,0,0,1,2,2,1,22.22,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,8,14,-2,4,0,0,108.88,138.59,
2020-03-13,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,52,0,,0,,,,521365,0,0,2,0,0,0,0,1,2,2,1,22.22,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,8,29,23,4,29,1,119.89,147.35,
2020-03-14,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,62,0,,0,,,,521365,0,0,2,0,0,1,0,1,2,2,1,24.07,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-8,15,-26,-11,-2,4,99.44,129.55,
2020-03-15,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,62,0,,0,,,,521365,0,0,2,0,0,1,0,1,2,2,1,24.07,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,13,25,18,11,11,-1,75.74,80.65,
2020-03-16,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,161,0,,0,,,,521365,3,0,2,3,0,1,0,1,2,2,1,43.52,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,8,46,62,-9,-20,3,84.54,100.58,
2020-03-17,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,161,0,,0,,,,521365,3,0,2,3,0,1,0,1,2,2,1,43.52,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-11,23,25,-15,-23,7,82.44,95.67,
2020-03-18,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,161,0,,0,,,,521365,3,3,2,3,0,1,0,4,2,2,1,61.11,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-23,13,-6,-25,-33,11,72.53,79.98,
2020-03-19,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,267,1,,0,,,,521365,3,3,2,3,0,1,0,4,2,3,1,61.11,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-19,14,36,-24,-37,10,81.83,87.3,
2020-03-20,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,287,3,,0,,,,521365,3,3,2,3,0,1,2,4,2,3,1,71.3,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-33,-1,0,-32,-17,14,73.69,73.92,
2020-03-21,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,299,3,,0,,,,521365,3,3,2,3,0,1,2,4,2,3,1,71.3,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-46,-17,-27,-37,-26,12,61.59,61.02,
2020-03-22,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,299,3,,0,,,,521365,3,3,2,3,0,1,2,4,2,3,1,71.3,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-38,-17,18,-19,-18,5,48.69,58.71,
2020-03-23,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,894,4,,0,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-39,-10,55,-39,-46,12,58.57,67.85,
2020-03-24,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,1087,4,,0,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-51,-22,-14,-50,-54,17,47,52.26,
2020-03-25,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,1235,67,,0,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-66,-48,-38,-67,-62,21,35.19,43.31,
2020-03-26,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,1447,82,,0,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-51,-26,6,-56,-58,18,55.33,71.13,
2020-03-27,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,1684,102,,0,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-61,-38,-53,-70,-45,24,45.59,53.71,
2020-03-28,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,1907,120,4,0,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-55,-26,-26,-49,-42,14,49.4,56.11,
2020-03-29,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,2107,135,4,0,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-54,-38,-18,-60,-35,9,37.39,46.97,
2020-03-30,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,2332,148,7,1,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-58,-33,-18,-63,-59,17,40.7,47.64,
2020-03-31,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,2500,152,7,1,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-54,-33,-16,-58,-61,20,45.21,59.77,
2020-04-01,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,2762,175,10,1,,,,521365,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-51,-30,-13,-62,-60,19,56.3,64.87,
2020-04-02,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,2904,183,10,1,,,,521365,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-52,-29,-25,-67,-60,20,52.65,59.58,
2020-04-03,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,3136,183,,1,,,,521365,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-51,-24,-30,-61,-45,22,57.88,70.07,
2020-04-04,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,3345,195,,1,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-55,-27,-30,-62,-44,14,54.24,65.16,
2020-04-05,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,3556,217,11,1,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-43,-25,23,-58,-33,8,50.02,53.51,
2020-04-06,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,3776,226,32,2,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-47,-22,11,-60,-57,16,52.1,66.12,
2020-04-07,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,3958,228,,2,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-49,-24,-13,-60,-60,19,52.78,61.31,
2020-04-08,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,4135,232,,2,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-43,-17,5,-63,-59,18,59.03,72.67,
2020-04-09,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,4384,236,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-32,0,4,-60,-60,17,67.45,96.15,
2020-04-10,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,4520,239,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-81,-75,-45,-83,-74,30,47.19,46.58,
2020-04-11,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,4713,241,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-45,-7,-28,-63,-43,14,63.02,71.51,
2020-04-12,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,4812,242,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-71,-63,32,-56,-42,9,46.14,60.64,
2020-04-13,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,4897,244,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-40,-20,83,-59,-59,15,61.72,85.37,
2020-04-14,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,5370,244,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-49,-31,-36,-65,-60,20,55.12,61.21,
2020-04-15,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,5157,247,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-39,-20,15,-56,-59,18,65.09,80.46,
2020-04-16,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,5305,252,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-40,-23,-16,-62,-59,19,64.86,76.71,
2020-04-17,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,5584,256,,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-43,-24,2,-61,-44,21,71.96,89.89,
2020-04-18,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,5870,257,189,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-45,-20,-7,-54,-40,13,74.63,72.09,
2020-04-19,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,6128,257,191,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-59,-45,-55,-76,-36,11,41.96,41.58,
2020-04-20,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,6233,257,191,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-38,-17,13,-59,-57,16,66.26,77.38,
2020-04-21,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,6383,257,194,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-43,-26,-19,-60,-58,19,62.71,67.18,
2020-04-22,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,6655,256,199,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-37,-19,39,-52,-57,17,82.6,99.52,
2020-04-23,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,6862,256,205,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-40,-23,-11,-59,-57,19,78.77,79.4,
2020-04-24,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,7105,256,207,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-42,-22,4,-54,-42,20,86.13,86.24,
2020-04-25,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,7332,257,208,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-47,-21,-17,-61,-40,13,68.56,67.85,
2020-04-26,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,7440,258,219,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-19,-9,109,-47,-27,5,87.19,99.9,
2020-04-27,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,7641,258,221,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-33,-18,,-56,-53,14,75.18,81.91,
2020-04-28,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,7905,258,222,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-36,-20,-3,-57,-57,13,79.45,77.29,
2020-04-29,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,8191,258,225,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-36,-20,10,-60,-56,17,82.62,89.61,
2020-04-30,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,8376,258,225,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-32,-17,35,-62,-55,16,88.44,97.02,
2020-05-01,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,8545,259,230,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-33,-12,83,-57,-37,16,107.87,127.91,
2020-05-02,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,8716,259,231,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-40,-15,1,-65,-35,11,96.41,89.12,
2020-05-03,Newfoundland and Labrador,"CA, Newfoundland and Labrador",d07806cb,8819,259,232,3,,,,521365,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Newfoundland and Labrador,,53.1355,-57.6604,,,,,CA-NL,,-31,-14,-12,-65,-20,6,64.45,69.01,
